Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1104231,Band of Horses,I Go to the Barn Because I Like The,74Ce6AExI71YEqAFz9UkMr,43,2006,rock,0.416,0.367,2,-7.914,1,0.0315,0.166,0.0,0.0956,0.228,119.439,186653,4
1107601,Mart'nália,"Estácio, Holly Estácio / Menino do Rio",4T3H2iHrVXtAlWFcSJ9qsv,21,2006,samba,0.596,0.116,11,-18.686,0,0.0738,0.842,2.22e-05,0.108,0.309,96.306,198933,4
1015908,Pitty,Déjà Vu,64RaXiW92dbX2uQ0pY6rkj,47,2005,hard-rock,0.297,0.749,7,-5.726,1,0.0328,0.0123,0.0,0.133,0.326,91.822,258067,4
877889,Banda Kassikó,Seus Mistérios - Ao Vivo,2fFFs0GVVUWMGmKFOBFvmx,1,2003,forro,0.643,0.754,8,-5.557,1,0.029,0.585,3.93e-06,0.495,0.658,127.953,238367,4
1231898,NELL,Moonlight Punch Romance,4sWdmp8DCEhRiu6iSk5Zn3,11,2008,k-pop,0.659,0.739,10,-5.465,1,0.025,0.0483,1.45e-05,0.0873,0.411,118.973,237760,4
986221,Rodrigo y Gabriela,Diablo Rojo - Live from Oxegen,2jwtMfECzNGRwtlDW7cpYU,9,2005,acoustic,0.305,0.988,9,-4.614,0,0.0862,0.718,0.978,0.863,0.613,145.45,289920,4
521307,Mr Black El Presidente,Cipriano,13cJXj0FA1LlvaqXvkEise,35,2021,salsa,0.562,0.911,2,-4.962,1,0.131,0.0366,0.0,0.337,0.84,115.955,240666,4
66404,Dada Life,Born To Rage - USA Version,2gYnCbFMvz1kpvhrxWReO6,47,2013,dance,0.581,0.87,0,-5.116,0,0.0867,0.000666,0.544,0.149,0.223,127.991,209883,4
1320877,Chess In Concert,Merano,3n3wLmdwy9CCTsMFPJZgBG,4,2009,show-tunes,0.52,0.53,9,-10.559,1,0.0657,0.872,0.0,0.163,0.498,121.317,206907,4
410817,Elvis Presley,Any Day Now - Takes 3 & 4,249m3XhuY3RoMolgcv4rJJ,7,2019,rock-n-roll,0.587,0.233,7,-19.505,1,0.0387,0.751,0.006,0.414,0.689,121.359,312773,4
1117160,Francisco Canaro,Joaquina,1LwWMQkaL4SM8WblSySpNo,0,2006,tango,0.738,0.524,2,-6.371,1,0.0771,0.699,0.0794,0.0595,0.835,145.167,167467,4
105298,Guadalupe Plata,Milana,53M9IksaXUx0LZAEQu7ON5,18,2013,spanish,0.23,0.809,9,-6.377,0,0.0565,0.0429,0.261,0.346,0.485,191.585,173747,4
434839,Buju Banton,Moonlight Love,2KRQIAfCwxhKdYtTvcp3Nz,14,2020,dancehall,0.704,0.733,0,-5.586,1,0.0367,0.00163,0.0,0.252,0.638,113.252,193335,4
20416,I Call Fives,Backup Plan,1NayOF11We2ucd8CKTfJ70,12,2012,emo,0.433,0.909,1,-4.53,1,0.092,0.00034,1.44e-05,0.381,0.421,169.912,173617,4
974450,Jorge Aragão,Ponta de dor - Ao vivo,4TqtVICE6qfIdACmUFhNcV,23,2004,samba,0.562,0.533,0,-12.887,1,0.105,0.877,0.000418,0.721,0.622,93.197,143147,4
1306444,Ernesto Cortazar,Unbelievably Yours,4yw2nepID0vTgw2Oyy0ciw,16,2009,new-age,0.199,0.281,10,-12.68,1,0.0304,0.588,0.339,0.179,0.073,86.289,295012,4
810083,MRK1,Sensi Skank,30ttsw56E9Mt8ZaypKZfb6,2,2002,dub,0.83,0.901,6,-11.362,1,0.0578,0.00316,0.795,0.681,0.794,139.961,253133,4
861479,Maleficentia,Toward the eternal bliss,6Jxu6OgQx4bZinvaPFezTk,1,2003,black-metal,0.188,0.435,2,-10.674,1,0.0407,0.0151,0.88,0.327,0.0545,123.749,173267,5
410880,Hank Williams,"You're Gonna Change (Or I'm Gonna Leave) - Health & Happiness Show Two, October 1949",7mvoYB8CEb9gXhFbvgmVrq,5,2019,rock-n-roll,0.59,0.339,7,-10.27,1,0.0396,0.97,0.0,0.118,0.721,119.918,181097,4
1382530,Elvis Costello,A Voice In The Dark,4ik5qvzbaBJYaspm7VwBL4,3,2010,power-pop,0.564,0.363,9,-9.461,0,0.0372,0.694,0.000311,0.188,0.629,138.833,213413,4
260488,Chromatics,Shadow,3sJQGz6WX2YIBaHsH3bRMq,50,2017,chill,0.591,0.539,11,-9.367,0,0.0266,0.012,0.588,0.29,0.551,106.605,224528,4
1407695,Andy Hui,火熱動感lalala - 25th Concert,3ikZI5F43s6lSJfT9PiGHt,1,2011,cantopop,0.494,0.973,8,-5.634,0,0.325,0.277,0.0,0.979,0.436,154.088,232107,4
626270,Ancient Wisdom,Interludium - The Fall of Man,6yOPbMdeQ7c9v6QCvxqTgP,1,2000,black-metal,0.265,0.633,1,-8.113,1,0.0312,3.92e-05,0.824,0.177,0.0366,119.958,470587,4
472119,"Nature Sounds Relaxation: Music for Sleep, Meditation, Massage Therapy, Spa",Crystal Ambience,7ABoZNdZAe4w9WfIUmWikt,23,2020,sleep,0.355,0.111,5,-27.855,0,0.0728,0.993,0.958,0.103,0.12,68.318,193768,4
457202,NCT 127,Dreams Come True,4wmrFwPfSRYzC2buKIqal3,42,2020,k-pop,0.552,0.668,6,-4.345,0,0.0477,0.145,0.0,0.145,0.38,97.964,225560,4
1436813,Zany,Sound Intense City(Decibel Anthem 2011) (Original mix) - Original Mix,0jnld3xc6U2ddpZlYmRVGt,13,2011,hardstyle,0.54,0.936,7,-5.686,1,0.068,0.102,0.00116,0.11,0.464,74.995,366555,4
1335624,An Autumn for Crippled Children,Tragedy Bleeds All Over the Lost,06jQRLhywlqf7pVxXzhL1Z,6,2010,black-metal,0.405,0.724,2,-4.626,1,0.0614,0.000554,0.897,0.365,0.135,123.483,295453,4
827579,Antoine Clamaran,Release Yourself - Tapage Club Mix,10V4MZokcbwAxvtKhVKOLH,0,2002,house,0.74,0.682,10,-10.066,0,0.0609,0.00653,0.726,0.05,0.482,129.492,497225,4
1147741,Canton Jones,The Professional,1imJBDTHphFQIMyRkGRLiC,11,2007,gospel,0.583,0.804,9,-5.346,0,0.281,0.05,0.0,0.365,0.679,127.664,241680,5
1307324,Mario Lanza,Drinking Song,0kWzwQSQw2kacI72rVgZrq,9,2009,opera,0.263,0.203,3,-19.119,1,0.0351,0.945,0.000242,0.24,0.533,66.902,221083,4
292577,Mia Julia,Endlich Wieder Malle - Original Mix,3FDSgVVOBt9f1ipmSPZHaf,36,2017,party,0.671,0.838,3,-3.21,0,0.0408,0.105,0.0,0.0995,0.417,132.088,191601,4
239987,Alex Kentucky,Be Mine - Alex Kentucky Beach Mix,1o6aRSxky1EIHsdY9MucPZ,16,2016,groove,0.838,0.757,7,-7.353,1,0.042,0.00408,0.612,0.0773,0.3,117.99,367000,4
622206,Cappella,U Got 2 Know (Hrd.dnz Extended Remix),38RuoaNRtxsvwkAgDX9xKZ,5,2023,techno,0.631,0.964,0,-4.521,1,0.0709,0.00154,0.093,0.0998,0.628,149.926,211200,4
1037146,Slightly Stoopid,See It No Other Way,7sOv7Zx2uvuA1uSFQNDjlQ,37,2005,rock,0.668,0.704,8,-6.805,1,0.38,0.0106,1.5e-06,0.051,0.904,170.887,233840,4
454640,Rusha & Blizza,Atpati Tarang (Intro),2xVp2Xak8PKkJCWuX0potn,14,2020,indian,0.528,0.464,4,-10.494,0,0.36,0.72,0.000257,0.275,0.287,104.75,190446,4
1238699,Lamp,密やかに,1vH0VkHWjdFkh0R2hhBh6n,54,2008,pop,0.338,0.143,2,-12.849,1,0.0368,0.982,0.324,0.124,0.118,126.568,173880,4
388781,Equip,CEMETERY MOONGLOW (in the cold air of the night),3wX6rcK9E3RDvCvoK29aOM,28,2019,funk,0.536,0.917,7,-5.484,0,0.041,0.00711,0.869,0.345,0.55,109.966,188000,4
909232,Son Boricua,Bomba Carambomba,7JJJEWEzSo7XZihRB9vmMZ,13,2003,salsa,0.813,0.852,4,-6.061,0,0.044,0.721,0.000325,0.0741,0.905,100.066,276400,4
255426,Saucy Dog,Itsuka,37ZddqLVyF23NIg5I17SBd,44,2017,alt-rock,0.603,0.509,7,-4.535,1,0.0263,0.0941,0.0,0.201,0.445,79.989,274872,4
40519,SafetySuit,Never Stop (Wedding Version),5himtcBG5IetEOAYuB1Lu1,48,2012,pop,0.639,0.439,0,-7.157,1,0.0489,0.872,0.0,0.0918,0.51,133.87,175200,4
483912,Allan Soderbergh,I come in peace,6vzJpiB46qngBEYfoHnvKE,47,2021,chill,0.548,0.0984,4,-19.549,1,0.0417,0.969,0.936,0.101,0.241,114.096,118500,4
1124693,Joe Cocker,Hymn 4 My Soul,4wfPG6TxJec61cGkWSFMk5,15,2007,blues,0.789,0.653,0,-6.621,1,0.0302,0.525,0.0,0.104,0.823,95.814,232280,4
1382427,Elvis Costello & The Attractions,This Year's Girl - Live,6Ftoe5Rc03yjb2vfa6pmPI,7,2010,power-pop,0.336,0.978,9,-3.333,1,0.0735,0.0919,0.000103,0.668,0.719,141.027,226587,4
1240478,Bob Mould,"Old Highs, New Lows",4ERdE1AdXZd9RAsyJ2iXw9,2,2008,power-pop,0.316,0.812,2,-5.733,1,0.0355,0.0366,5.67e-05,0.0983,0.236,83.205,240120,4
21774,Chico Chagas,Sinfonia n.40,2QG78FP5xPEj28mvt8jZT9,10,2012,forro,0.732,0.648,10,-6.112,1,0.0413,0.26,0.066,0.0678,0.964,100.052,262040,4
90896,Frankyeffe,Difference - Original Mix,56hUnTkGSX1PkmZHcrf5E9,1,2013,minimal-techno,0.745,0.697,1,-7.832,0,0.0662,0.000138,0.887,0.11,0.172,126.998,492874,4
746270,Capleton,Them A Go Run,5fCsHaH7gM6fScxxuJ5jFI,3,2001,dancehall,0.794,0.898,1,-6.205,1,0.302,0.381,0.0,0.0769,0.961,82.081,233933,4
1082496,Minutemen,The Cheerleaders,1QuhqwOUXsTBGLP6tPJuhT,9,2006,hard-rock,0.58,0.81,9,-7.324,1,0.0313,0.157,6.33e-06,0.0588,0.852,102.253,236173,4
273149,guccihighwaters,gtg,4sr77UnE27zO4dkiEDTdNb,31,2017,emo,0.697,0.477,4,-9.244,0,0.163,0.604,0.0,0.086,0.237,140.091,186481,4
419180,Evergrey,End of Silence,1KmYBtkUr7uQXDG6ymdbRj,28,2019,swedish,0.475,0.863,9,-6.697,0,0.0579,0.000258,0.000106,0.103,0.285,96.012,288067,3
537024,dj funk,Run (U.K. Mix),4y64GtTD4q5gcGm5xmKDEj,5,2022,chicago-house,0.643,0.834,0,-5.561,1,0.034,0.000112,0.793,0.106,0.571,132.076,382448,4
1387248,Roy Orbison,Candyman - Live,0xvn83xMSqfDZBziknNAvU,7,2010,rock-n-roll,0.501,0.745,7,-6.204,1,0.0446,0.0848,4.78e-05,0.663,0.557,75.484,225720,4
309544,Whalebone,Romeo and Juliet,3r5IfH15FKrLiu8IhpBgK3,31,2018,acoustic,0.455,0.47,2,-10.168,1,0.0322,0.73,0.905,0.186,0.629,167.844,203368,4
767544,Nusrat Fateh Ali Khan,Tum Ne Bhi Thukra Hi Diya,6Ofkp3ZiJGCNiNtsDcQICs,0,2001,indian,0.412,0.809,5,-5.35,1,0.0458,0.0976,1.83e-06,0.273,0.841,104.47,540993,4
1346502,Maya Jane Coles,Don't Tell,6GlGiHXMXM4KKnq4usefOV,13,2010,deep-house,0.84,0.666,11,-8.658,0,0.0866,0.0408,0.905,0.0704,0.347,123.012,361205,4
859035,Deftones,Moana,25JBkmVl8pInIZw0YnydmK,41,2003,alt-rock,0.499,0.821,6,-5.416,1,0.0387,5.24e-05,0.855,0.0831,0.139,126.089,302307,4
362223,Calero LDN,Nuestra Última Canción,0vxrgWaRTCiWXzmHeDcqwS,44,2018,spanish,0.63,0.751,1,-6.126,1,0.167,0.707,0.0,0.0945,0.333,103.336,126927,4
548115,Anthony Keyrouz,Damage,00tgmr08wm5QLyjOnet4YD,52,2022,electronic,0.807,0.924,10,-3.539,0,0.132,0.00175,2.69e-05,0.141,0.665,122.037,129263,4
651373,Azeroth,El Fin,62P4M27h4TZtPzZm8eOxck,3,2000,heavy-metal,0.355,0.383,8,-10.707,0,0.0355,0.163,0.31,0.14,0.294,119.875,215267,3
1120982,Manu Dibango,Dans les rues d'Antibes,64Ifu1OBzupbTaqascHYMp,3,2007,afrobeat,0.448,0.874,3,-3.788,1,0.0335,0.702,0.892,0.028,0.944,119.202,250280,4
124832,Tantrum Desire,Here They Come,2lmcdfwKPDgGY75mRSGI7w,0,2014,drum-and-bass,0.484,0.954,1,-4.628,1,0.192,9.34e-05,0.0227,0.708,0.392,173.968,339669,4
797127,Nine Inch Nails,Wish,5yBuyMXRrAbg627KxnQBQ7,37,2002,alt-rock,0.449,0.992,7,-4.027,1,0.121,0.000287,0.446,0.639,0.134,135.036,220200,4
1122054,Counting Crows,Shallow Days - Acoustic Demo,20DFjBiS1acp0DayDC4PLr,29,2007,alt-rock,0.512,0.242,9,-9.825,1,0.0295,0.759,0.0,0.11,0.242,111.202,295467,4
735944,Leona Naess,Sunny Sunday,0KJtFKY1TTYOoFI1hfR3yq,6,2001,acoustic,0.54,0.38,2,-10.065,1,0.028,0.771,0.00229,0.0992,0.381,151.439,252027,4
647151,Canaan,The Circle of Waters,3dDUGweLGTtoj9fItq5gff,0,2000,goth,0.496,0.8,9,-4.669,0,0.0277,0.00241,0.884,0.0861,0.159,103.987,321133,4
464935,Os Mutantes,Beyond,5Y2Zi267WQ8uI4pcyAxDmZ,12,2020,psych-rock,0.653,0.805,7,-5.928,1,0.0323,0.109,2.79e-05,0.328,0.626,119.974,264107,4
755890,Bénabar,Saturne,6RvrGDhGE7gVkzanb7Ad2v,5,2001,french,0.649,0.703,2,-6.512,0,0.108,0.345,1.53e-06,0.112,0.641,150.476,257000,4
796495,Masayoshi Yamazaki,rehearsal session : “Abogado”,3jw77xZAwiB7PUaJQy0Sqx,0,2002,acoustic,0.663,0.772,1,-7.226,1,0.0355,0.068,0.827,0.129,0.882,102.623,237227,4
468889,Samba de Dandara,Pé de Moça,5dJJhefl3ipXLJfk2kuUyn,1,2020,samba,0.712,0.647,7,-9.016,0,0.0384,0.706,0.00263,0.289,0.94,100.1,223000,4
847173,Marlon & Maicon,Você nem imagina,1oXWUYFMeuthGcwHVunnrt,1,2002,sertanejo,0.514,0.61,2,-6.858,1,0.028,0.436,0.0,0.151,0.334,148.223,236560,4
925391,Opera IX,In The Sixth Tower,1QOBl5CcTp3LfKMBTp0t1F,3,2004,black-metal,0.0668,0.875,10,-5.159,1,0.0575,2.87e-06,0.859,0.312,0.598,200.292,288879,4
1275423,Daniel Kyo,Microwaves,00VKmhLIT38QDbpc1p7LTi,1,2009,deep-house,0.785,0.676,6,-12.158,0,0.143,3.53e-05,0.86,0.0501,0.53,125.006,460800,4
1176041,Oleg Pogudin,Charming Eyes,6KJPkSUlEjDzsdSMJKtFdi,0,2007,romance,0.431,0.342,2,-9.544,0,0.073,0.512,0.0,0.897,0.255,96.592,207213,3
757430,Deerhoof,Halfrabbit Halfdog,3En9eLoVBe218l052p5Sso,5,2001,garage,0.585,0.942,11,-4.931,1,0.0564,0.0888,0.816,0.186,0.46,114.437,152387,4
620707,Surfin' Bichos,Fuerte! - Remasterizado,0rWKYLah5LKSNwOo9pgTY8,0,2023,spanish,0.489,0.941,7,-4.566,0,0.064,0.0125,0.00145,0.135,0.568,162.942,263320,4
1216490,The Drones,I Am A Supercargo,3hqIoIykHh1hv14EChwZ97,13,2008,garage,0.334,0.621,2,-7.447,1,0.0462,0.0393,1.68e-05,0.233,0.225,138.651,380893,4
1277473,DJ Zinc,Horrible,6jF3iS3AF9HVLJobWHggst,1,2009,drum-and-bass,0.36,0.984,11,-4.275,0,0.0467,0.0056,0.622,0.0461,0.587,129.992,323560,4
1271778,Barnbrack,I'll Tell Me Ma,6w4tIG6ppcPc0EaZzNvbCb,25,2009,country,0.679,0.629,4,-11.012,1,0.0339,0.452,0.0,0.671,0.954,129.448,50107,4
1433827,Graham Anthony Devine,"Cello Suite No. 4 in E-Flat Major, BWV 1010 (arr. G.A. Devine for guitar): II. Allemande",5xF4fnsc9XakTAJxWbcu10,10,2011,guitar,0.195,0.132,10,-24.254,1,0.0403,0.994,0.903,0.113,0.592,167.466,250947,4
951820,These Arms Are Snakes,Big News,5xtUVA7kI9OkX0xnrpWLe8,15,2004,hardcore,0.3,0.968,4,-4.333,0,0.0937,6.63e-05,0.00668,0.0505,0.641,131.866,198667,4
1179803,Jonathan Lee,我終於失去了你,0CDR9uoiX1VLhl1mlQEx9o,38,2007,singer-songwriter,0.644,0.63,7,-7.638,1,0.0305,0.466,0.0,0.74,0.498,129.987,293440,4
144747,Louis Landon,Now or Never,4kyPvtkhP7z70FfsIsaIAn,12,2014,new-age,0.366,0.057,0,-20.62,1,0.0416,0.991,0.881,0.11,0.0519,64.115,250840,4
599501,White Reaper,Funny Farm,6gA7vwxG46LNt6I5gl034L,35,2023,garage,0.281,0.939,3,-4.303,0,0.0822,2.46e-06,0.465,0.238,0.494,171.02,124987,4
876496,Iron & Wine,Such Great Heights - Remastered,2T6Gmg21OWXdY0qhgsRqSU,24,2003,folk,0.613,0.295,6,-10.486,1,0.0288,0.772,0.821,0.375,0.56,94.084,256213,4
322933,Currents,My Disguise - Instrumental,1vEjW4XTJ47knTvLUCAIp1,23,2018,death-metal,0.452,0.993,6,-5.124,1,0.104,2e-06,0.963,0.355,0.419,119.981,261248,4
779659,Grateful Dead,"Built to Last - Live at Meadowlands Arena, October 16, 1989",1JrqFASBfINRRMnS0ZWia9,11,2001,psych-rock,0.536,0.525,0,-10.816,1,0.0436,0.645,0.0,0.931,0.598,83.385,311667,4
263676,T. Bubba Bechtol,Bubbas and Bubbettes,7yHLbIx2bSBkRa4c1pWbm9,4,2017,comedy,0.576,0.287,7,-15.961,1,0.944,0.557,0.0,0.804,0.5,75.959,360040,4
650042,Poison,One More For The Bone,68OtSIgnrRIJNIRc1i2tmc,9,2000,hard-rock,0.551,0.978,1,-3.958,1,0.057,0.00496,0.000139,0.0481,0.662,109.994,198440,4
220546,emune,Bonfire,2EIPypcur82mtkeeerla9H,31,2016,chill,0.838,0.232,4,-10.899,1,0.349,0.397,0.936,0.117,0.53,146.002,78904,4
972540,Little Richard,Born on the Bayou,0aGwL1ffux1beSHLmaYeNx,1,2004,rock-n-roll,0.614,0.492,10,-11.148,1,0.148,0.27,0.0,0.073,0.602,116.414,264907,4
845991,Meirelles E Os Copa 5,Beco do Gusmão,0We0RSDiz6K8pkEFVkW9U7,9,2002,samba,0.615,0.389,5,-10.596,0,0.182,0.488,0.407,0.0854,0.398,87.978,207653,4
1287195,JEFF The Brotherhood,Bone Jam,4fFmimnJHfDiUPYGY0SVxE,16,2009,garage,0.266,0.905,2,-5.479,1,0.0563,0.216,0.785,0.307,0.842,169.273,200520,4
67301,Sean Paul,Take It Low,4cQfh7vNcslFrbDO71JHrF,16,2013,dancehall,0.802,0.74,0,-5.031,0,0.143,0.0116,0.0,0.082,0.239,119.966,189773,4
119275,Lee Brice,Girls In Bikinis,0vypTZQuTUjIJl3nAIKyij,30,2014,country,0.778,0.567,7,-9.906,1,0.0323,0.00541,0.0,0.315,0.489,104.023,193707,4
932380,Mighty Diamonds,Frosty The Snowman - Instrumental,6CJyGNenVYtl5Pk2MtPHtF,1,2004,dancehall,0.84,0.446,8,-6.424,1,0.0524,0.00941,0.525,0.0588,0.825,81.973,234547,4
601102,Jonathan C. Gambela,Le son des anges - Live,6nEMLjOxU9zVYENhaKvhUM,24,2023,gospel,0.43,0.53,6,-9.077,0,0.062,0.396,0.0,0.091,0.489,108.168,576000,4
214626,Gilles Peterson's Havana Cultura Band,Rumba Tierna - Tenderlonious Remix,2N6qcvD6PDsS0fYOOBUPSW,0,2016,afrobeat,0.455,0.787,0,-8.682,1,0.0656,0.944,0.204,0.105,0.652,116.405,241197,3
581811,Veronica Maggio,SE MIG,0gYDwJCTHfdL3oqWIAKLhl,52,2022,swedish,0.602,0.704,7,-7.135,1,0.0436,0.155,0.000472,0.134,0.113,159.93,198776,4
133199,Elysion,Transparent,4lfD4ngKJB4iKNwP88jceq,35,2014,goth,0.4,0.374,7,-8.821,0,0.028,0.539,0.00238,0.0999,0.143,89.886,230493,4
903312,The Apers,Love Me Touch Me Feel Me,37ZBGMMPddvhfZU14D67KH,1,2003,power-pop,0.366,0.98,2,-4.165,1,0.0914,7.46e-05,0.00196,0.326,0.477,110.124,174027,4
621344,Theoz,Det kommer bli bra,3KCGv2uAdrMFnc26VoQiUq,43,2023,swedish,0.563,0.901,9,-5.097,1,0.0474,0.00554,0.0,0.263,0.758,130.008,170827,4
247933,Red Velvet,장미꽃 향기는 바람에 날리고 Rose Scent Breeze,0hVojZWwk9up4n1Az3nAyY,34,2016,k-pop,0.41,0.333,10,-7.09,1,0.0336,0.878,0.0,0.152,0.208,127.791,292157,4
768251,Ely Guerra,La Tumba Falsa,5DW1e0gPIiSJuigtNy61e5,28,2001,indie-pop,0.796,0.419,7,-8.42,1,0.061,0.0735,0.239,0.0961,0.839,119.992,186400,4
405166,Fäaschtbänkler,Partyplanet - Rotzlöffel Remix,7aNsVQVrPdrYZ7K55j8nij,17,2019,party,0.86,0.625,0,-7.094,1,0.0811,0.044,0.0,0.103,0.797,129.992,243692,4
1193801,Forefather,Fire from the Sky,3aDTDJA7k0c4GxmVyoYWwb,9,2008,black-metal,0.33,0.931,9,-5.482,0,0.0499,1.14e-05,0.31,0.0357,0.243,149.994,290053,4
617937,Alan Menken,Part of Your World,54sVzyzLcZqoALjvCuqMzt,23,2023,show-tunes,0.345,0.323,5,-11.137,1,0.0327,0.927,0.000928,0.0888,0.297,135.719,106267,4
601214,Vanilda Bordieri,Debaixo do Milagre - Playback,4pLHt6iBUZ9rJbdf3oWPgH,0,2023,gospel,0.655,0.885,0,-5.746,1,0.0258,0.0228,0.000743,0.0783,0.767,134.972,225067,4
1223962,Common,Universal Mind Control (UMC),3AO87rXbyn0JlbL5eSsEv5,20,2008,hardcore,0.867,0.909,4,-4.874,0,0.0519,0.357,0.0123,0.288,0.728,120.004,206400,4
234086,Dedim Gouveia,Forró do Primo - Ao Vivo,0zqq9xZbOZ35bBFD8rIE5O,0,2016,forro,0.723,0.801,7,-8.311,0,0.0377,0.13,0.244,0.311,0.968,105.484,130548,4
642762,Tha Eastsidaz,Ghetto,1fVWVQMxDkJQtRXbieKTGB,31,2000,funk,0.912,0.644,10,-4.066,0,0.138,0.104,0.0,0.0627,0.758,98.109,279400,4
401215,(G)I-DLE,Senorita,0q6boCcLaWYPIy2vOsksFg,59,2019,k-pop,0.782,0.808,0,-3.139,1,0.0362,0.0159,4.33e-05,0.331,0.42,120.021,197616,4
3502,Loscil,Container Ships,1P8M1bHfjTOO5MlshlXhT3,14,2012,ambient,0.334,0.028,9,-32.423,1,0.0356,0.939,0.889,0.111,0.158,67.669,289101,4
538712,Ron Adelaar,Journey,3PpkRDlt9MGzKrtTeNPYs9,32,2022,classical,0.308,0.0182,3,-29.053,1,0.0374,0.994,0.934,0.104,0.246,174.242,142250,4
1306848,Joe Bongiorno,Indigo Sky,6Ba8E7kz2mEbchb3PrtfwN,3,2009,new-age,0.451,0.0446,4,-24.43,1,0.0533,0.992,0.859,0.0984,0.188,75.618,312053,4
408339,Alesso,Sad Song (feat. TINI) (Alesso Remix),2UJQmwF0yShE7pHcjSzX4X,34,2019,progressive-house,0.541,0.92,7,-3.299,1,0.0937,0.0193,0.000397,0.0911,0.2,123.952,214385,4
1132445,Mavado,Squueze Trigga,3xWwKaaSuRLHGqNpf7Sfhz,3,2007,dancehall,0.612,0.867,1,-1.81,1,0.367,0.0303,0.0,0.128,0.641,125.797,213600,5
60628,Guau,Betrayal - Original Mix,1EvL5jvTTpiNM1Me9lIgQO,0,2013,breakbeat,0.773,0.902,9,-7.958,0,0.158,0.0921,0.882,0.161,0.568,132.026,327314,4
14316,Shadows Fall,Fire From The Sky,0WrtOIgkuVQ0ydr70n9RDv,12,2012,death-metal,0.254,0.932,7,-4.367,1,0.064,7.32e-05,0.171,0.346,0.307,125.031,295947,4
810658,The G.G. All Stars,All One Nation,2TzYbHL5eoM3FO2Do8JEJq,1,2002,dub,0.825,0.467,7,-9.961,1,0.0484,0.281,0.000663,0.0731,0.969,107.895,142373,4
799356,Venom,Even In Heaven,6UPpRA8uJVkQdj9rZOxqAy,1,2002,black-metal,0.266,0.957,11,-6.772,0,0.0785,1.87e-05,0.107,0.178,0.278,105.577,243000,4
1000625,Dom & Roland,Ritual,5iVxLUIZAlR0paSIxBzUrp,4,2005,drum-and-bass,0.519,0.898,7,-5.617,1,0.0547,0.016,0.841,0.118,0.0532,174.019,358880,4
507456,D. Savage,My Very Best (feat. Tony Shhnow),2kiQV8jlNY5h4Fb6n5Qzra,47,2021,hip-hop,0.636,0.519,7,-8.64,1,0.256,0.00109,0.0,0.11,0.313,145.056,188734,5
364734,boerd,Lid,2seRMxEVZjxPPRTrPBs3Bg,11,2018,techno,0.319,0.0669,11,-25.727,1,0.0397,0.958,0.763,0.348,0.122,106.794,150358,5
1060708,Mike Birbiglia,Cracka,1yWV55pXliiGCZcCJib00X,39,2006,comedy,0.716,0.677,0,-7.893,1,0.866,0.888,0.0,0.901,0.575,46.489,111493,4
390449,Madeline Juno,Grund genug,563M43dvIEIWapE4zESGJ8,45,2019,german,0.615,0.627,6,-5.667,1,0.0663,0.166,0.0,0.0914,0.222,103.961,201864,4
1369014,SALEM,Traxx,7FYxRz9PWEYd66L8o05Q0U,19,2010,house,0.542,0.473,11,-9.175,0,0.0308,0.000191,0.704,0.0632,0.119,120.065,281013,4
1229044,R.E.M.,Living Well Is The Best Revenge,0wjfUZsUl6MW8qbcwSyBaD,26,2008,indie-pop,0.178,0.921,9,-2.349,1,0.0527,0.00515,3.68e-05,0.437,0.572,182.319,191947,4
96903,The Tossers,St. Patrick’s Day,6m1IM3K4u68NpLYF7c0HIP,14,2013,punk-rock,0.377,0.619,0,-6.615,1,0.0284,0.0658,7.4e-05,0.0998,0.241,108.01,254907,4
730967,Ketama,Tan Lejos,0RdG4gKF2DzaUjutFuDJo9,3,2000,spanish,0.779,0.628,7,-7.237,0,0.043,0.787,2.64e-06,0.0982,0.558,129.824,207720,4
608358,Jagjit Singh,Tum Nahin Aaye Abhi - Main Aur Meri Tanhai / Soundtrack Version,4HGrh33bab6MzFxC9sQ9H0,0,2023,k-pop,0.475,0.449,0,-10.278,1,0.0313,0.795,0.000938,0.145,0.479,132.472,250547,3
304655,Baby Lullaby,Baby Music (Motions),3GFFoPx3JJlKgYRgOU8ecT,25,2017,sleep,0.355,0.0307,9,-18.641,1,0.0367,0.975,0.932,0.0814,0.266,86.643,159240,5
261157,Toro y Moi,Inside My Head,0mEL4Zaf0q4feYJpPl5bu7,28,2017,chill,0.821,0.882,4,-6.463,0,0.0526,0.161,0.0173,0.197,0.665,112.992,251240,4
288670,Rothy,Stars,5vMmRDWrRsogNA6xm916nq,45,2017,k-pop,0.519,0.635,5,-4.899,0,0.0447,0.567,0.0,0.349,0.129,137.327,260265,4
922158,Mat Kearney,Save A Line,1G1NposPhYlw7UaBgqVzdu,4,2004,acoustic,0.508,0.379,11,-9.663,1,0.0267,0.435,2.01e-05,0.224,0.0881,76.969,246813,4
1468537,Camela,Bella Lucia,2BHi9DdcWUz6h5NbZBbQgM,8,2011,spanish,0.691,0.95,0,-6.696,0,0.0277,0.0493,1.4e-05,0.213,0.975,139.995,268427,4
1046244,Eric Benét,Hurricane,1JaTg6MNAumpRf1T7T7Sv4,25,2005,soul,0.602,0.526,7,-7.048,0,0.0284,0.142,1.21e-06,0.0868,0.33,139.98,278907,4
